ID,depth,table,price,x,y,z,quality
45070,60.7,58,1643,5.78,5.81,3.52,JSI1_0.71_Very Good
9505,60.7,58,4611,6.64,6.68,4.04,JSI1_1.09_Ideal
20884,60.7,58,9105,7.73,7.78,4.71,JSI1_1.73_Premium
21099,60.7,58,9271,7.78,7.73,4.71,JSI1_1.73_Premium
19940,60.7,58,8487,7.72,7.63,4.66,JSI1_1.66_Premium
50730,60.7,58,2295,6.12,6.08,3.71,JVS2_0.85_Premium
5626,60.7,58,3877,6.49,6.52,3.95,JVS2_1_Premium
15291,60.7,58,6137,7.1,7.07,4.3,JVS2_1.31_Premium
41060,60.7,59,1190,5.11,5.04,3.08,DSI1_0.5_Very Good
41546,60.7,59,1235,5.11,5.04,3.08,DSI1_0.5_Premium
24409,60.7,59,12648,7.47,7.42,4.52,DSI1_1.51_Ideal
30597,60.7,59,734,4.35,4.38,2.65,DVS2_0.31_Premium
36436,60.7,59,942,4.38,4.35,2.65,DVS2_0.31_Premium
50190,60.7,59,2224,5.58,5.62,3.4,DVS2_0.64_Ideal
36675,60.7,59,950,4.34,4.33,2.63,DVVS2_0.3_Premium
37129,60.7,59,971,4.63,4.66,2.82,DVVS2_0.37_Premium
38601,60.7,59,1038,4.66,4.63,2.82,DVVS2_0.37_Premium
30779,60.7,59,741,4.33,4.34,2.63,DVVS2_0.3_Premium
7886,60.7,59,4311,5.6,5.67,3.42,DVVS2_0.66_Very Good
18045,60.7,59,614,4.52,4.57,2.76,ESI1_0.35_Very Good
32200,60.7,59,788,4.57,4.52,2.76,ESI1_0.35_Premium
13168,60.7,59,5445,6.38,6.41,3.88,ESI1_1_Premium
42144,60.7,59,1281,5.09,5.13,3.1,ESI1_0.5_Very Good
7446,60.7,59,4232,6.25,6.28,3.8,ESI1_0.92_Very Good
13527,60.7,59,5544,6.41,6.38,3.88,ESI1_1_Premium
8796,60.7,59,4472,6.5,6.54,3.96,ESI2_1.04_Very Good
7888,60.7,59,4311,6.38,6.44,3.89,ESI2_1_Very Good
6945,60.7,59,4142,6.3,6.36,3.84,ESI2_0.95_Premium
6536,60.7,59,4070,6.36,6.3,3.84,ESI2_0.95_Premium
1056,60.7,59,558,4.13,4.11,2.5,EVS1_0.25_Premium
36989,60.7,59,964,4.77,4.79,2.9,EVS1_0.41_Premium
39258,60.7,59,1069,4.73,4.69,2.86,EVS1_0.38_Premium
38468,60.7,59,1030,4.79,4.77,2.9,EVS1_0.41_Premium
33,60.7,59,402,3.97,4.01,2.42,EVS1_0.23_Very Good
32284,60.7,59,453,4.09,4.12,2.49,EVS1_0.26_Very Good
39301,60.7,59,1069,4.7,4.65,2.84,EVS1_0.38_Premium
37783,60.7,59,1000,4.65,4.7,2.84,EVS1_0.38_Premium
28959,60.7,59,435,4.11,4.13,2.5,EVS1_0.25_Premium
37790,60.7,59,1000,4.69,4.73,2.86,EVS1_0.38_Premium
33880,60.7,59,844,4.33,4.3,2.62,EVS2_0.3_Premium
28010,60.7,59,658,4.3,4.33,2.62,EVS2_0.3_Premium
45736,60.7,59,1699,5.13,5.11,3.11,EVS2_0.5_Premium
44380,60.7,59,1581,5.11,5.13,3.11,EVS2_0.5_Premium
20404,60.7,59,8769,6.79,6.86,4.14,EVS2_1.2_Very Good
40152,60.7,59,1116,4.58,4.55,2.77,EVVS1_0.35_Premium
38743,60.7,59,1044,4.55,4.58,2.77,EVVS1_0.35_Premium
50740,60.7,59,2297,5.19,5.28,3.18,EVVS2_0.53_Very Good
20861,60.7,59,9078,8.43,8.35,5.09,FI1_2.17_Premium
45560,60.7,59,1688,5.51,5.59,3.37,FSI1_0.64_Very Good
51788,60.7,59,2415,5.85,5.82,3.54,FSI1_0.74_Premium
23746,60.7,59,11794,7.45,7.55,4.55,FSI1_1.56_Very Good
23280,60.7,59,11302,7.42,7.44,4.51,FSI1_1.51_Ideal
12070,60.7,59,5155,6.49,6.55,3.96,FSI1_1.02_Very Good
23829,60.7,59,11901,7.55,7.45,4.55,FSI1_1.56_Premium
4168,60.7,59,3553,6.25,6.21,3.78,FSI2_0.9_Premium
46142,60.7,59,1746,5.38,5.33,3.25,FSI2_0.57_Premium
27656,60.7,59,18611,8.21,8.16,4.97,FSI2_2.07_Premium
18659,60.7,59,7623,6.64,6.61,4.02,FVS1_1.11_Premium
31818,60.7,59,775,4.59,4.61,2.79,FVS1_0.36_Ideal
44859,60.7,59,1627,5.11,5.13,3.11,FVS1_0.51_Premium
47407,60.7,59,1849,5.27,5.3,3.21,FVS1_0.54_Ideal
43311,60.7,59,1402,5.16,5.19,3.14,FVS2_0.51_Premium
44511,60.7,59,1600,5.14,5.18,3.13,FVS2_0.52_Very Good
45892,60.7,59,1720,5.18,5.14,3.13,FVS2_0.52_Premium
30754,60.7,59,740,4.1,4.07,2.48,FVVS1_0.25_Premium
6377,60.7,59,576,4.07,4.1,2.48,FVVS1_0.25_Very Good
19020,60.7,59,7835,6.4,6.46,3.9,FVVS2_1.01_Very Good
16232,60.7,59,6492,6.92,6.96,4.21,GSI1_1.22_Premium
42143,60.7,59,1280,5.22,5.19,3.16,GSI1_0.52_Premium
9821,60.7,59,4672,6.35,6.4,3.87,GSI1_1.01_Good
19554,60.7,59,8184,6.6,6.65,4.02,GSI1_1.11_Very Good
13956,60.7,59,5678,6.74,6.87,4.13,GSI1_1.16_Very Good
12360,60.7,59,5231,6.72,6.76,4.09,GSI2_1.11_Ideal
25008,60.7,59,13540,8.37,8.31,5.06,GSI2_2.14_Premium
3610,60.7,59,3427,6.45,6.41,3.9,GSI2_1_Premium
44616,60.7,59,1607,5.24,5.18,3.16,GVS2_0.53_Premium
20914,60.7,59,9127,7.04,7.07,4.28,GVS2_1.34_Very Good
37642,60.7,59,990,4.85,4.8,2.93,GVS2_0.41_Premium
21134,60.7,59,9293,7.07,7.04,4.28,GVS2_1.34_Premium
27674,60.7,59,18691,7.31,7.38,4.46,GVS2_1.5_Very Good
31742,60.7,59,772,4.8,4.85,2.93,GVS2_0.41_Premium
38122,60.7,59,1013,4.37,4.33,2.64,GVVS1_0.3_Premium
32356,60.7,59,789,4.33,4.37,2.64,GVVS1_0.3_Premium
4938,60.7,59,3730,6.26,6.19,3.78,HSI1_0.9_Premium
13253,60.7,59,5476,6.72,6.7,4.07,HSI1_1.1_Premium
21953,60.7,59,10020,7.43,7.39,4.5,HSI1_1.51_Premium
2311,60.7,59,3165,6.34,6.25,3.82,HSI1_0.92_Premium
51026,60.7,59,2328,5.75,5.81,3.51,HSI1_0.71_Ideal
14237,60.7,59,5767,7.42,7.37,4.49,HSI2_1.51_Premium
8197,60.7,59,4368,7.06,7,4.27,HSI2_1.3_Premium
6587,60.7,59,4078,6.47,6.45,3.92,HSI2_1.01_Ideal
21533,60.7,59,9632,7.61,7.65,4.63,HSI2_1.64_Very Good
6583,60.7,59,4078,6.48,6.54,3.95,HSI2_1.03_Premium
26289,60.7,59,15783,8.5,8.45,5.15,HSI2_2.27_Premium
13942,60.7,59,5671,6.91,6.87,4.18,HSI2_1.22_Premium
12958,60.7,59,5387,6.44,6.4,3.9,HVS1_1_Premium
23787,60.7,59,11846,7.5,7.46,4.54,HVS2_1.55_Premium
51602,60.7,59,2394,5.66,5.68,3.44,HVS2_0.7_Premium
13078,60.7,59,5415,6.56,6.63,4,HVS2_1.06_Very Good
13442,60.7,59,5520,6.61,6.57,4,HVS2_1.06_Premium
51801,60.7,59,2415,5.68,5.66,3.44,HVS2_0.7_Premium
52887,60.7,59,2583,5.84,5.8,3.53,HVS2_0.72_Premium
23684,60.7,59,11738,7.46,7.5,4.54,HVS2_1.55_Premium
19250,60.7,59,7982,7.08,7.13,4.31,HVS2_1.33_Premium
19685,60.7,59,623,4.21,4.19,2.55,HVVS2_0.27_Premium
37942,60.7,59,486,4.19,4.21,2.55,HVVS2_0.27_Premium
13415,60.7,59,5510,6.9,6.87,4.18,ISI1_1.2_Premium
9468,60.7,59,4601,6.6,6.57,4,ISI1_1.04_Premium
25056,60.7,59,13563,8.7,8.64,5.26,ISI2_2.41_Premium
26933,60.7,59,16970,9.3,9.14,5.6,ISI2_3_Premium
6596,60.7,59,4080,6.4,6.46,3.9,ISI2_1_Very Good
20348,60.7,59,8743,7.69,7.64,4.65,ISI2_1.7_Ideal
1594,60.7,59,3010,5.98,6.02,3.64,IVS1_0.8_Ideal
26963,60.7,59,17038,8.28,8.33,5.04,IVS2_2.14_Premium
48801,60.7,59,2025,5.75,5.79,3.5,IVS2_0.7_Very Good
27072,60.7,59,17193,8.33,8.28,5.04,IVS2_2.14_Premium
4838,60.7,59,3709,6.23,6.26,3.79,IVS2_0.9_Very Good
23511,60.7,59,11519,7.63,7.7,4.65,IVS2_1.7_Premium
30083,60.7,59,720,4.43,4.4,2.68,IVVS2_0.32_Premium
1717,60.7,59,561,4.4,4.43,2.68,IVVS2_0.32_Premium
52255,60.7,59,2488,6.39,6.42,3.89,JI1_1.01_Premium
53032,60.7,59,2602,6.42,6.39,3.89,JI1_1.01_Premium
44678,60.7,59,1609,5.75,5.71,3.48,JSI2_0.71_Premium
27685,60.7,59,18710,9.35,9.22,5.64,JSI2_3.01_Premium
19966,60.7,59,8515,7.49,7.54,4.56,JVS1_1.59_Very Good
24760,60.7,59,13113,8.12,8.15,4.94,JVS2_2_Very Good
19385,60.7,59,8055,7.5,7.47,4.54,JVS2_1.55_Premium
19150,60.7,59,7911,7.47,7.5,4.54,JVS2_1.55_Premium
10570,60.7,60,4817,6.32,6.27,3.82,DSI1_0.94_Premium
15475,60.7,60,6196,6.52,6.56,3.97,DSI1_1.05_Ideal
30530,60.7,60,733,4.63,4.69,2.83,DSI1_0.38_Premium
36385,60.7,60,941,4.69,4.63,2.83,DSI1_0.38_Premium
10961,60.7,60,4902,6.27,6.32,3.82,DSI1_0.94_Very Good
23047,60.7,60,11078,7.45,7.41,4.51,DSI2_1.53_Premium
39215,60.7,60,1066,4.81,4.88,2.94,DVS1_0.42_Very Good
35709,60.7,60,911,4.37,4.33,2.64,DVS2_0.3_Premium
35678,60.7,60,910,4.79,4.83,2.92,DVS2_0.42_Very Good
1100,60.7,60,2913,5.72,5.74,3.48,DVS2_0.7_Very Good
29851,60.7,60,710,4.33,4.37,2.64,DVS2_0.3_Premium
42540,60.7,60,1323,4.78,4.74,2.89,DVVS2_0.4_Premium
41935,60.7,60,1263,4.74,4.78,2.89,DVVS2_0.4_Premium
11701,60.7,60,596,4.48,4.51,2.73,ESI1_0.34_Premium
31519,60.7,60,765,4.51,4.48,2.73,ESI1_0.34_Premium
6809,60.7,60,4118,6,6.09,3.67,EVS1_0.8_Very Good
25855,60.7,60,14931,7.38,7.52,4.52,EVS1_1.53_Very Good
25759,60.7,60,14709,7.37,7.46,4.5,EVS2_1.51_Premium
31653,60.7,60,767,4.55,4.58,2.77,EVS2_0.35_Premium
35767,60.7,60,912,4.7,4.75,2.87,EVS2_0.4_Premium
25557,60.7,60,14386,7.41,7.32,4.47,EVS2_1.5_Premium
1138,60.7,60,2921,5.75,5.78,3.5,EVS2_0.71_Very Good
37484,60.7,60,984,4.58,4.55,2.77,EVS2_0.35_Premium
25825,60.7,60,14844,7.46,7.37,4.5,EVS2_1.51_Premium
37232,60.7,60,975,4.75,4.7,2.87,EVS2_0.4_Premium
25482,60.7,60,14256,7.32,7.41,4.47,EVS2_1.5_Very Good
6378,60.7,60,576,4.09,4.11,2.49,EVVS1_0.25_Premium
37618,60.7,60,485,4.01,4.06,2.45,EVVS1_0.24_Very Good
30762,60.7,60,740,4.11,4.09,2.49,EVVS1_0.25_Premium
53778,60.7,60,2727,5.51,5.43,3.32,EVVS2_0.62_Premium
12224,60.7,60,5197,6.36,6.4,3.87,FSI1_1_Premium
23549,60.7,60,11560,7.39,7.43,4.5,FSI1_1.51_Very Good
12635,60.7,60,5292,6.4,6.36,3.87,FSI1_1_Premium
8965,60.7,60,4503,6.47,6.52,3.94,FSI2_1.03_Premium
17440,60.7,60,6990,7.54,7.51,4.57,FSI2_1.58_Premium
9399,60.7,60,4586,6.52,6.47,3.94,FSI2_1.03_Premium
47432,60.7,60,1853,5.29,5.32,3.22,FVS1_0.55_Very Good
280,60.7,60,2795,5.74,5.72,3.48,FVS1_0.72_Good
268,60.7,60,2792,5.78,5.75,3.5,FVS1_0.7_Premium
29007,60.7,60,686,4.46,4.5,2.72,FVS2_0.34_Premium
39533,60.7,60,1080,4.8,4.75,2.9,FVS2_0.4_Premium
1961,60.7,60,3089,5.95,5.97,3.62,FVS2_0.79_Premium
15345,60.7,60,6159,6.51,6.58,3.97,FVS2_1.01_Premium
33796,60.7,60,842,4.75,4.8,2.9,FVS2_0.4_Premium
34916,60.7,60,880,4.5,4.46,2.72,FVS2_0.34_Premium
10712,60.7,60,593,4.36,4.34,2.64,GSI1_0.31_Premium
33616,60.7,60,462,4.34,4.36,2.64,GSI1_0.31_Premium
10774,60.7,60,4855,6.51,6.48,3.94,GSI1_1.02_Premium
22809,60.7,60,10833,8.13,8.07,4.92,GSI2_2_Premium
26847,60.7,60,16778,8.27,8.37,5.05,GSI2_2.13_Premium
22810,60.7,60,10833,8.13,8.07,4.92,GSI2_2_Premium
7932,60.7,60,4318,6.64,6.61,4.02,GSI2_1.08_Premium
26915,60.7,60,16931,8.37,8.27,5.05,GSI2_2.13_Premium
44807,60.7,60,1624,5.09,5.12,3.1,GVS1_0.5_Premium
46148,60.7,60,1746,5.12,5.09,3.1,GVS1_0.5_Premium
24867,60.7,60,13284,7.43,7.55,4.55,GVS1_1.54_Very Good
24303,60.7,60,12551,7.4,7.36,4.48,GVS2_1.51_Premium
24237,60.7,60,12437,7.36,7.4,4.48,GVS2_1.51_Premium
14526,60.7,60,5864,6.49,6.45,3.93,GVS2_1.01_Premium
53610,60.7,60,2703,5.87,5.8,3.54,GVVS2_0.72_Premium
20952,60.7,60,9169,6.8,6.84,4.14,GVVS2_1.2_Very Good
53464,60.7,60,2679,5.8,5.87,3.54,GVVS2_0.72_Premium
10324,60.7,60,4764,6.64,6.61,4.02,HSI1_1.07_Premium
8291,60.7,60,4384,6.61,6.53,3.99,HSI1_1.03_Premium
50469,60.7,60,2266,5.73,5.76,3.49,HSI1_0.71_Very Good
16394,60.7,60,6544,7.55,7.32,4.5,HSI2_1.52_Premium
26148,60.7,60,15451,8.11,8.07,4.91,HSI2_2_Premium
26082,60.7,60,15312,8.07,8.11,4.91,HSI2_2_Premium
50,60.7,60,404,4.33,4.37,2.64,HSI2_0.29_Very Good
10636,60.7,60,4831,6.81,6.89,4.16,HSI2_1.2_Very Good
27767,60.7,60,648,4.41,4.39,2.67,HVS2_0.32_Premium
11294,60.7,60,4978,6.55,6.49,3.96,HVS2_1_Very Good
11099,60.7,60,4930,6.55,6.49,3.96,HVS2_1_Premium
15583,60.7,60,6250,6.88,6.82,4.16,HVS2_1.2_Premium
42606,60.7,60,505,4.39,4.41,2.67,HVS2_0.32_Premium
26629,60.7,60,16397,8.46,8.4,5.12,ISI1_2.19_Very Good
6692,60.7,60,408,4.33,4.37,2.64,ISI1_0.31_Very Good
8688,60.7,60,4458,6.5,6.55,3.96,ISI1_1.03_Ideal
47979,60.7,60,532,4.6,4.62,2.8,ISI1_0.37_Ideal
44994,60.7,60,523,4.37,4.33,2.64,ISI1_0.31_Premium
48054,60.7,60,1927,5.75,5.78,3.5,ISI2_0.72_Ideal
19386,60.7,60,8056,7.49,7.46,4.54,ISI2_1.55_Ideal
10885,60.7,60,4879,6.88,6.82,4.16,ISI2_1.21_Premium
24747,60.7,60,13097,7.74,7.71,4.69,IVS1_1.71_Premium
21910,60.7,60,9979,7.43,7.49,4.53,IVS1_1.51_Very Good
22343,60.7,60,10392,7.4,7.42,4.5,IVS1_1.52_Ideal
26811,60.7,60,16694,8.07,8.02,4.88,IVS2_2_Premium
26747,60.7,60,16544,8.02,8.07,4.88,IVS2_2_Premium
22134,60.7,60,10165,7.61,7.68,4.64,IVS2_1.67_Very Good
22893,60.7,60,10931,7.35,7.4,4.48,IVVS2_1.5_Ideal
9017,60.7,60,4514,6.88,6.92,4.19,JSI1_1.2_Premium
24239,60.7,60,12440,8.2,8.27,5,JSI2_2.11_Premium
11687,60.7,60,5063,7.07,7.19,4.33,JSI2_1.37_Very Good
12074,60.7,60,5156,7.19,7.07,4.33,JSI2_1.37_Premium
24308,60.7,60,12554,8.27,8.2,5,JSI2_2.11_Premium
3382,60.7,60,408,4.34,4.39,2.65,JVS1_0.31_Premium
44990,60.7,60,523,4.39,4.34,2.65,JVS1_0.31_Premium
23397,60.7,60,631,4.76,4.79,2.9,JVS1_0.4_Premium
32883,60.7,60,810,4.79,4.76,2.9,JVS1_0.4_Premium
25564,60.7,60,14399,8.64,8.6,5.23,JVS1_2.35_Premium
18154,60.7,60,7357,7.43,7.36,4.49,JVS2_1.51_Premium
32302,60.7,60,454,4.65,4.68,2.83,JVS2_0.37_Premium
25009,60.7,60,13542,8.05,8.17,4.92,JVS2_2_Very Good
8066,60.7,60,583,4.68,4.65,2.83,JVS2_0.37_Premium
41773,60.7,60.4,1246,4.94,4.98,3.01,GVS1_0.45_Good
45161,60.7,61,1654,5.12,5.09,3.1,DSI1_0.5_Premium
27824,60.7,61,650,4.51,4.45,2.72,DSI2_0.34_Premium
43611,60.7,61,507,4.45,4.51,2.72,DSI2_0.34_Very Good
18379,60.7,61,617,4.78,4.84,2.92,DSI2_0.42_Good
17491,60.7,61,7026,6.4,6.46,3.9,DVS2_1_Good
33766,60.7,61,840,5.14,5.05,3.09,EI1_0.5_Premium
4484,60.7,61,3625,6.19,6.17,3.75,ESI1_0.9_Premium
43445,60.7,61,1415,5.12,5.09,3.1,ESI1_0.5_Premium
42817,60.7,61,1354,5.09,5.13,3.1,ESI1_0.5_Very Good
42463,60.7,61,1316,5.09,5.12,3.1,ESI1_0.5_Very Good
45059,60.7,61,1641,5.47,5.27,3.28,ESI1_0.58_Premium
4759,60.7,61,3689,6.17,6.19,3.75,ESI1_0.9_Very Good
1940,60.7,61,3084,6.22,6.16,3.76,ESI2_0.9_Premium
2195,60.7,61,3139,6.16,6.22,3.76,ESI2_0.9_Very Good
51753,60.7,61,2405,5.69,5.71,3.46,ESI2_0.7_Good
11852,60.7,61,5102,6.21,6.24,3.78,EVS1_0.9_Very Good
29590,60.7,61,706,4.86,4.89,2.96,FSI1_0.43_Good
16414,60.7,61,6554,7.47,7.36,4.5,FSI2_1.52_Premium
2570,60.7,61,3211,5.79,5.75,3.5,FVS1_0.73_Premium
31030,60.7,61,749,4.4,4.36,2.66,FVS2_0.31_Premium
8371,60.7,61,583,4.36,4.4,2.66,FVS2_0.31_Very Good
20634,60.7,61,8928,6.97,7.01,4.24,FVS2_1.27_Very Good
20107,60.7,61,8580,7.33,7.36,4.46,GSI2_1.5_Very Good
20335,60.7,61,8736,7.36,7.33,4.46,GSI2_1.5_Premium
52418,60.7,61,2512,6.01,5.98,3.64,GSI2_0.82_Premium
4335,60.7,61,3599,6.56,6.52,3.97,GSI2_1.05_Premium
41584,60.7,61,388,4.42,4.47,2.7,GSI2_0.32_Very Good
35556,60.7,61,906,4.58,4.54,2.77,GVS1_0.35_Premium
29669,60.7,61,706,4.54,4.58,2.77,GVS1_0.35_Very Good
29354,60.7,61,698,4.37,4.33,2.64,GVS2_0.31_Premium
50996,60.7,61,544,4.33,4.37,2.64,GVS2_0.31_Very Good
14517,60.7,61,5864,6.46,6.42,3.91,GVS2_1.01_Premium
14197,60.7,61,5759,6.42,6.46,3.91,GVS2_1.01_Very Good
36871,60.7,61,958,4.7,4.73,2.86,GVVS2_0.39_Very Good
38396,60.7,61,1024,4.73,4.7,2.86,GVVS2_0.39_Premium
27452,60.7,61,18104,8.18,8.1,4.94,HVS1_2.04_Premium
42061,60.7,61,1270,5.04,5.01,3.05,HVS1_0.48_Premium
27768,60.7,61,648,4.41,4.39,2.67,HVS2_0.32_Premium
22978,60.7,61,11025,7.34,7.41,4.48,HVS2_1.5_Very Good
42625,60.7,61,505,4.39,4.41,2.67,HVS2_0.32_Very Good
23451,60.7,61,11437,7.56,7.5,4.57,HVS2_1.59_Ideal
11040,60.7,61,4921,6.47,6.39,3.9,HVS2_1.01_Premium
26552,60.7,61,16235,8.25,8.13,4.97,HVS2_2.05_Premium
18964,60.7,61,7802,7.1,7.01,4.28,HVS2_1.29_Premium
15360,60.7,61,6165,6.91,6.93,4.2,ISI1_1.23_Good
16422,60.7,61,6559,6.97,6.91,4.21,ISI1_1.27_Very Good
7479,60.7,61,4237,6.55,6.6,3.99,ISI1_1.07_Very Good
7910,60.7,61,4314,6.6,6.55,3.99,ISI1_1.07_Premium
25221,60.7,61,13820,8.09,8.03,4.89,ISI2_2_Premium
1071,60.7,61,558,4.34,4.32,2.63,IVS2_0.31_Premium
28962,60.7,61,435,4.32,4.34,2.63,IVS2_0.31_Very Good
25561,60.7,61,14394,8.28,8.27,5.02,IVS2_2.1_Premium
48667,60.7,61,2001,5.72,5.77,3.49,JSI1_0.71_Ideal
24067,60.7,61,12209,8.15,8.1,4.93,JSI1_2.01_Premium
46782,60.7,61,1805,5.75,5.81,3.51,JSI2_0.71_Very Good
2825,60.7,61,3266,6.71,6.64,4.05,JSI2_1.12_Premium
19780,60.7,61,8347,7.27,7.3,4.42,JVS1_1.5_Good
4752,60.7,61,3685,6.5,6.41,3.92,JVS2_1_Premium
23299,60.7,61.1,11333,7.5,7.56,4.57,HVS2_1.59_Very Good
45783,60.7,61.4,1708,5.6,5.64,3.41,IVS2_0.67_Good
23453,60.7,62,11442,7.3,7.33,4.44,DSI1_1.5_Very Good
8416,60.7,62,4404,6.44,6.47,3.92,ESI2_1.02_Very Good
32031,60.7,62,778,4.74,4.72,2.87,ESI2_0.39_Premium
8580,60.7,62,4436,6.43,6.49,3.92,ESI2_1.01_Good
15661,60.7,62,6279,6.33,6.46,3.88,EVS2_1_Good
508,60.7,62,2822,5.72,5.68,3.46,EVS2_0.7_Premium
46502,60.7,62,1778,4.97,5.01,3.03,EVVS2_0.46_Good
24382,60.7,62,638,4.43,4.4,2.68,FSI1_0.32_Premium
40601,60.7,62,497,4.4,4.43,2.68,FSI1_0.32_Very Good
24432,60.7,62,12681,7.72,7.66,4.67,FSI1_1.68_Premium
12604,60.7,62,5288,7.12,7.07,4.31,FSI2_1.33_Premium
19431,60.7,62,8079,6.36,6.4,3.87,FVVS2_1_Good
22672,60.7,62,10719,6.81,6.84,4.14,FVVS2_1.22_Very Good
25996,60.7,62,15217,8.3,8.15,4.96,GSI1_2.04_Premium
26436,60.7,62,15970,8.48,8.42,5.13,GSI2_2.21_Premium
26322,60.7,62,15825,8.42,8.48,5.13,GSI2_2.21_Very Good
44881,60.7,62,1629,5.1,5.08,3.09,GVS1_0.5_Premium
12689,60.7,62,5311,6.57,6.51,3.97,HSI1_1.04_Premium
51050,60.7,62,2331,5.87,5.82,3.55,HSI1_0.75_Premium
53627,60.7,62,552,4.53,4.59,2.77,IVS1_0.35_Very Good
29763,60.7,62,709,4.59,4.53,2.77,IVS1_0.35_Premium
12124,60.7,63,5168,6.77,6.81,4.12,DSI2_1.18_Good
7129,60.7,63,4173,6.07,6.13,3.7,ESI1_0.9_Good
7992,60.7,63,4326,6.48,6.44,3.92,ESI2_1.03_Very Good
17042,60.7,63,612,4.32,4.35,2.63,EVS2_0.3_Very Good
47909,60.7,63,1914,5.39,5.36,3.26,FVS2_0.58_Very Good
49218,60.7,63,2080,6.59,6.56,3.99,GI1_1.06_Very Good
15562,60.7,63,6239,6.38,6.4,3.88,GVS1_1.01_Very Good
15891,60.7,63,6353,6.4,6.38,3.88,GVS1_1.01_Very Good
21562,60.7,63,9660,7.3,7.27,4.42,HSI1_1.5_Very Good
24186,60.7,63,12369,8.52,8.48,5.16,JSI2_2.31_Very Good
8432,60.7,64,4406,6.68,6.63,4,DSI2_1.13_Good
21559,60.7,64,9660,6.42,6.4,3.89,FIF_1_Good
10709,60.7,65,4849,6.43,6.28,3.86,FSI1_0.96_Fair
8204,60.7,66,4368,5.21,5.11,3.13,FVVS2_0.51_Fair
3171,60.7,66,3337,6.42,6.34,3.87,ISI1_0.99_Fair
36983,60.8,53,963,4.72,4.76,2.88,FVVS2_0.38_Ideal
34629,60.8,54,872,4.4,4.39,2.67,EVS2_0.31_Ideal
28741,60.8,54,680,4.39,4.4,2.67,EVS2_0.31_Ideal
33832,60.8,54,843,4.83,4.94,2.97,FSI1_0.42_Ideal
50677,60.8,54,2287,5.19,5.2,3.16,GIF_0.5_Ideal
25772,60.8,54,14733,7.4,7.48,4.52,GVS1_1.51_Ideal
24069,60.8,54,12210,7.45,7.43,4.52,GVS2_1.51_Ideal
23969,60.8,54,12100,7.45,7.43,4.52,GVS2_1.51_Ideal
39817,60.8,54,1097,4.8,4.83,2.93,GVVS1_0.4_Ideal
9472,60.8,54,4602,6.64,6.61,4.03,HSI1_1.06_Ideal
28516,60.8,54,673,4.44,4.47,2.71,IIF_0.32_Ideal
34452,60.8,54,864,4.47,4.44,2.71,IIF_0.32_Ideal
23235,60.8,54,11238,8.68,8.57,5.24,ISI2_2.36_Ideal
44432,60.8,54,1589,5.55,5.6,3.39,IVS1_0.64_Ideal
49087,60.8,54.8,2061,5.36,5.4,3.27,EVS1_0.57_Ideal
33319,60.8,55,827,4.59,4.56,2.78,DSI1_0.35_Ideal
25702,60.8,55,644,4.56,4.59,2.78,DSI1_0.35_Ideal
823,60.8,55,2865,5.87,5.81,3.55,DSI1_0.73_Premium
42384,60.8,55,1306,5.14,5.16,3.13,DSI2_0.5_Very Good
20479,60.8,55,8818,6.55,6.5,3.97,DVS1_1.02_Ideal
42587,60.8,55,1330,4.58,4.6,2.79,DVVS1_0.35_Ideal
27357,60.8,55,17932,7.03,7.12,4.3,DVVS1_1.29_Very Good
36496,60.8,55,944,4.67,4.71,2.85,DVVS2_0.38_Very Good
38010,60.8,55,1009,4.71,4.67,2.85,DVVS2_0.38_Premium
46081,60.8,55,1737,5.2,5.24,3.18,ESI1_0.52_Ideal
42477,60.8,55,1318,5.17,5.2,3.15,ESI1_0.51_Very Good
52716,60.8,55,2554,5.85,5.8,3.54,ESI1_0.71_Premium
846,60.8,55,2869,5.77,5.84,3.53,ESI1_0.72_Ideal
45433,60.8,55,1670,5.39,5.41,3.28,ESI1_0.57_Ideal
15111,60.8,55,6073,6.94,7,4.24,ESI2_1.25_Very Good
31576,60.8,55,767,4.58,4.63,2.8,EVS1_0.36_Ideal
46694,60.8,55,1791,5.37,5.32,3.25,EVS1_0.56_Ideal
45773,60.8,55,1707,5.26,5.3,3.21,EVS2_0.53_Ideal
46420,60.8,55,1768,5.19,5.16,3.15,EVS2_0.5_Ideal
29456,60.8,55,702,4.42,4.49,2.71,EVS2_0.32_Ideal
36184,60.8,55,930,4.42,4.39,2.68,EVS2_0.31_Premium
35426,60.8,55,900,4.49,4.42,2.71,EVS2_0.32_Ideal
32157,60.8,55,787,4.26,4.29,2.6,EVVS2_0.28_Ideal
33131,60.8,55,816,4.38,4.43,2.68,EVVS2_0.31_Very Good
38770,60.8,55,1046,4.43,4.38,2.68,EVVS2_0.31_Premium
50269,60.8,55,2238,5.26,5.33,3.22,EVVS2_0.55_Very Good
41674,60.8,55,1240,4.49,4.53,2.74,FIF_0.33_Ideal
40375,60.8,55,1131,4.73,4.77,2.89,FIF_0.39_Very Good
2563,60.8,55,3210,5.98,6.05,3.66,FSI1_0.79_Ideal
7257,60.8,55,4197,6.52,6.48,3.95,FSI2_1.01_Ideal
4165,60.8,55,3552,6.25,6.28,3.81,FSI2_0.9_Very Good
48129,60.8,55,1939,5.26,5.3,3.21,FVS1_0.53_Ideal
28677,60.8,55,678,4.03,4.06,2.46,FVVS1_0.24_Ideal
